










































































# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Mar 28 10:17:07 2018
#
# COLUMN matchid:        User List Record
# COLUMN name_user:      User Name
# COLUMN ra_user:        User RA
# COLUMN dec_user:       User Dec
# COLUMN dist_user:      Match Distance
# COLUMN sourceid:       Source ID
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN hjdstart:       Start HJD [days]
# COLUMN hjdstop:        End HJD [days]
# COLUMN wasp_mag:       WASP-band [mag]
# COLUMN npts:           Points in Light Curve
# COLUMN tm_statnpts:    Points in Statistics Calculation
# COLUMN tm_median:      Median of Time Series [mag]
# COLUMN tm_stddevwrtmed: Std dev of Time Series wrt median [mag]
# COLUMN tm_range595:    5-95% range of Time Series[mag]
#
loc_rowid,matchid,name_user,ra_user,dec_user,dist_user,sourceid,ra,dec,hjdstart,hjdstop,wasp_mag,npts,tm_statnpts,tm_median,tm_stddevwrtmed,tm_range595
533,995,"229.48369341017982,-30.478291205333182",229.48369,-30.47829,0.00015070,1SWASP J151756.11-302841.4,229.483803,-30.478175,2454148.499977,2454615.385729,8.91211,6976,6976,8.834147e+00,1.656987e-01,3.613310e-01
534,996,"218.09994937546477,-46.902692093092924",218.09995,-46.90269,0.00027412,1SWASP J143224.07-465409.2,218.100300,-46.902556,2453860.389722,2454688.227176,10.41726,10024,10024,1.041623e+01,6.896091e-02,8.502000e-02
535,997,"222.0323687923684,-45.958960833579354",222.03237,-45.95896,0.00018678,1SWASP J144807.76-455731.5,222.032333,-45.958775,2453862.256748,2454615.531736,12.07308,8706,8706,1.213626e+01,6.403206e-02,7.717000e-02
536,998,"217.83806292905436,-35.13074087847928",217.83806,-35.13074,0.00014508,1SWASP J143121.15-350750.1,217.838128,-35.130606,2453860.389884,2454688.226771,11.65271,11277,11277,1.165709e+01,2.912422e-01,1.250700e-01
537,1001,"207.01045549414434,-41.99407027080658",207.01046,-41.99407,0.00014200,1SWASP J134802.54-415938.3,207.010611,-41.993983,2453860.485729,2454688.226250,9.06647,5728,5728,9.066885e+00,8.139324e-02,4.789100e-02
538,1004,"213.75396064472204,-39.368956328459625",213.75396,-39.36896,0.00007610,1SWASP J141500.93-392208.0,213.753911,-39.368894,2453860.389699,2454688.226620,11.22402,15743,15743,1.124032e+01,7.749494e-02,7.171000e-02
539,1008,"215.67577197896608,-39.14771748252146",215.67577,-39.14772,0.00014184,1SWASP J142242.16-390851.3,215.675686,-39.147594,2453860.389722,2454688.226748,9.93443,21442,21442,9.931188e+00,2.280170e-01,4.774900e-02
540,1009,"216.32008535829164,-35.19870805895256",216.32009,-35.19871,0.00020139,1SWASP J142516.87-351154.9,216.320294,-35.198597,2453860.389873,2454688.226655,11.45992,11298,11298,1.146153e+01,3.081847e-01,8.091000e-02
541,1010,"214.2640067893886,-34.536806659074045",214.26401,-34.53681,0.00013276,1SWASP J141703.39-343212.1,214.264125,-34.536717,2453860.389884,2454612.507951,9.30275,11172,11172,9.298645e+00,8.608627e-02,9.634200e-02
542,1015,"217.60950444123517,-32.8134792073283",217.60950,-32.81348,0.00016810,1SWASP J143026.32-324848.3,217.609689,-32.813425,2453860.389954,2454688.226678,11.72797,11292,11292,1.172727e+01,3.050497e-01,1.046100e-01
543,1016,"233.75177652334534,-39.25419620108704",233.75178,-39.25420,0.00024799,1SWASP J153500.44-391514.2,233.751850,-39.253958,2453860.390775,2454687.230023,12.32249,9047,9047,1.231806e+01,3.329411e-01,1.568400e-01
544,1021,"232.77409531156832,-36.00697038616002",232.77410,-36.00697,0.00019971,1SWASP J153105.72-360025.3,232.773867,-36.007036,2453860.390903,2454687.229896,10.84614,8163,8163,1.084771e+01,3.435937e-01,4.571000e-02
545,1022,"214.09417690161766,-41.79959798544955",214.09418,-41.79960,0.00000895,1SWASP J141622.60-414758.5,214.094192,-41.799600,2453860.389606,2454688.226736,10.50745,10107,10107,1.049584e+01,5.595995e-02,6.728000e-02
546,1025,"235.98848164872956,-39.48260913366217",235.98848,-39.48261,0.00015363,1SWASP J154357.26-392856.9,235.988592,-39.482483,2453860.390729,2454687.225903,9.11140,2332,2332,9.112054e+00,6.348228e-01,2.057200e-01
547,1027,"229.0506316475842,-42.76211612373801",229.05063,-42.76212,0.00023763,1SWASP J151612.22-424543.4,229.050947,-42.762072,2453862.256887,2454615.532014,9.92791,8469,8469,9.929354e+00,5.040007e-02,3.736300e-02
548,1032,"232.00208468604424,-33.921789967497844",232.00208,-33.92179,0.00018826,1SWASP J152800.55-335518.2,232.002300,-33.921744,2453860.390984,2454687.229792,11.57942,10427,10427,1.158253e+01,3.291245e-01,2.228000e-01
549,1035,"217.88947710605947,-28.626326098000263",217.88948,-28.62633,0.00014316,1SWASP J143133.50-283734.3,217.889583,-28.626219,2453860.390069,2454688.226551,8.56827,8134,8134,8.527988e+00,1.842390e-01,1.653440e-01
550,1037,"212.74825050567182,-36.267252613410825",212.74825,-36.26725,0.00012557,1SWASP J141059.60-361601.8,212.748369,-36.267169,2453860.389803,2454612.507859,8.74157,11261,11261,8.743612e+00,9.425588e-02,5.832100e-02
551,1041,"214.98837201656946,-32.29734576400817",214.98837,-32.29735,0.00021295,1SWASP J141957.20-321749.7,214.988336,-32.297139,2453860.389954,2454688.226447,10.96898,11265,11264,1.095068e+01,9.216937e-02,1.485700e-01
552,1042,"224.6792226719395,-34.38627493658688",224.67922,-34.38627,0.00002581,1SWASP J145843.01-342310.6,224.679247,-34.386283,2453860.389919,2454615.532130,10.20143,13305,13305,1.020303e+01,2.621646e-01,3.302000e-02
553,1044,"225.99807472149664,-43.7396622924328",225.99807,-43.73966,0.00013030,1SWASP J150359.56-434422.4,225.998203,-43.739572,2453862.256852,2454615.531910,8.62395,1532,1532,8.621204e+00,8.323434e-02,1.114660e-01
554,1051,"228.88477772236791,-30.640971737584188",228.88478,-30.64097,0.00009883,1SWASP J151532.33-303827.7,228.884708,-30.641047,2454148.500023,2454615.532303,10.07164,9991,9991,9.941461e+00,2.028004e-01,3.475000e-01
555,1053,"219.87863350303,-33.67145075511562",219.87863,-33.67145,0.00009409,1SWASP J143930.89-334017.1,219.878739,-33.671425,2453860.389942,2454612.508160,10.99287,11288,11288,1.099466e+01,3.092264e-01,1.093200e-01
556,1054,"215.43229121727913,-46.86907710313363",215.43229,-46.86908,0.00012275,1SWASP J142143.77-465208.3,215.432383,-46.868975,2453860.389375,2454688.227002,11.18389,9516,9516,1.119337e+01,7.234026e-02,1.481800e-01
557,1055,"215.6802308112078,-30.598981428435675",215.68023,-30.59898,0.00008133,1SWASP J142243.25-303556.0,215.680247,-30.598900,2453860.390000,2454688.226435,10.03990,13112,13112,1.003384e+01,1.452113e-01,9.261200e-02
558,1057,"227.6133946212934,-36.889730271105456",227.61339,-36.88973,0.00020859,1SWASP J151027.24-365322.3,227.613528,-36.889553,2453860.389815,2454615.532153,10.49748,13299,13299,1.049897e+01,3.493729e-02,3.823000e-02
559,1060,"234.59712244776847,-38.62995608962842",234.59712,-38.62996,0.00018538,1SWASP J153823.26-383747.5,234.596917,-38.629864,2453860.390787,2454687.230081,10.73548,10624,10624,1.073273e+01,3.009177e-01,6.063000e-02
560,1062,"210.10553502237534,-36.44881165180141",210.10554,-36.44881,0.00006287,1SWASP J140025.33-362655.9,210.105567,-36.448869,2453860.474757,2454688.226227,12.17567,4734,4734,1.217610e+01,4.725434e-01,1.458800e-01
561,1065,"220.00866200405545,-29.427141630549343",220.00866,-29.42714,0.00013636,1SWASP J144002.06-292538.1,220.008603,-29.427267,2453860.390058,2454615.532049,11.15110,13129,13129,1.116830e+01,1.479761e-01,9.655000e-02
562,1069,"226.23459015484252,-36.91833321986174",226.23459,-36.91833,0.00011424,1SWASP J150456.30-365505.5,226.234611,-36.918217,2453860.389826,2454615.532118,9.40715,10075,10075,9.408792e+00,4.177400e-02,3.034600e-02
563,1071,"221.0129861655675,-37.21023839262591",221.01299,-37.21024,0.00005933,1SWASP J144403.10-371236.7,221.012925,-37.210211,2453860.389826,2454615.531956,9.89481,21557,21557,9.910205e+00,2.306124e-01,9.951600e-02
564,1073,"226.78273744626304,-35.63074240924583",226.78274,-35.63074,0.00016172,1SWASP J150707.88-353750.2,226.782872,-35.630619,2453860.405023,2454615.532164,9.20584,8944,8944,9.203946e+00,5.179745e-02,4.027300e-02
565,1074,"214.25270539345163,-42.63675411678385",214.25271,-42.63675,0.00023282,1SWASP J141700.69-423811.6,214.252889,-42.636558,2453860.389572,2454688.226782,10.44189,10156,10156,1.043631e+01,4.241759e-02,5.820000e-02
566,1075,"215.69332294878689,-41.3988064383186",215.69332,-41.39881,0.00022121,1SWASP J142246.40-412354.9,215.693333,-41.398589,2453860.396632,2454574.669514,8.71553,7022,7022,8.689401e+00,4.572500e-02,8.902200e-02
567,1076,"203.9733838637536,-32.38969006522753",203.97338,-32.38969,0.00016012,1SWASP J133553.63-322322.4,203.973497,-32.389564,2453860.222859,2454662.266586,10.89708,22793,22793,1.085239e+01,2.469611e-01,3.272700e-01
568,1077,"213.62681650115792,-29.239293171669765",213.62682,-29.23929,0.00023107,1SWASP J141430.49-291421.1,213.627072,-29.239219,2453860.397014,2454615.531794,8.15148,8235,8235,8.136358e+00,1.938409e-01,2.121280e-01
569,1083,"221.54356167958258,-30.97022096068814",221.54356,-30.97022,0.00013305,1SWASP J144610.47-305812.4,221.543661,-30.970119,2453860.390023,2454615.532083,8.83853,17180,17180,8.801430e+00,1.457373e-01,2.127490e-01
570,1090,"222.42947454594506,-31.518618280036833",222.42947,-31.51862,0.00005968,1SWASP J144943.05-313107.0,222.429400,-31.518619,2453860.390012,2454615.532106,10.82680,13482,13482,1.077323e+01,1.227699e-01,2.523600e-01
571,1091,"209.07957358126214,-41.460944338930915",209.07957,-41.46094,0.00023088,1SWASP J135619.16-412739.0,209.079858,-41.460858,2453860.388368,2454688.226377,11.29231,14348,14348,1.129343e+01,4.593780e-02,5.616000e-02
572,1093,"217.05283343485985,-29.154663707276303",217.05283,-29.15466,0.00015264,1SWASP J142812.67-290916.2,217.052814,-29.154508,2453860.390046,2454688.226505,12.21243,8864,8864,1.224766e+01,6.461125e-02,1.565200e-01
573,1094,"230.16106819321692,-30.966632727019",230.16107,-30.96663,0.00019137,1SWASP J152038.70-305759.5,230.161261,-30.966531,2454148.499919,2454615.532326,9.88411,9992,9992,9.753968e+00,2.231176e-01,3.681820e-01
574,1097,"236.2811527628455,-38.27229401079284",236.28115,-38.27229,0.00019018,1SWASP J154507.45-381619.6,236.281044,-38.272119,2453860.390764,2454687.230208,11.56514,10594,10594,1.156586e+01,3.034543e-01,5.223000e-02
575,1098,"215.67032005066042,-46.435804477023396",215.67032,-46.43580,0.00014589,1SWASP J142240.85-462608.4,215.670233,-46.435667,2453860.389398,2454688.227002,10.67732,10158,10158,1.068632e+01,5.125576e-02,5.186000e-02
576,1099,"227.9577186538017,-31.454859287308498",227.95772,-31.45486,0.00005588,1SWASP J151149.85-312717.3,227.957744,-31.454808,2453862.279977,2454615.526134,9.54795,8244,8244,9.511406e+00,1.800124e-01,3.595860e-01
577,1100,"213.59957485881245,-28.519181732721137",213.59957,-28.51918,0.00015819,1SWASP J141423.90-283108.4,213.599606,-28.519025,2453860.390035,2454688.226192,10.75226,13102,13102,1.075825e+01,1.488856e-01,9.589000e-02
578,1104,"221.5193432645654,-37.96441364584303",221.51934,-37.96441,0.00023347,1SWASP J144604.70-375751.4,221.519597,-37.964294,2453860.389792,2454615.531956,10.32809,20395,20395,1.035375e+01,2.365465e-01,1.033800e-01
579,1106,"216.58871584320113,-36.735037691044944",216.58872,-36.73504,0.00020867,1SWASP J142621.35-364405.8,216.588961,-36.734961,2453860.389826,2454688.226736,10.75247,10846,10846,1.074991e+01,3.118514e-01,1.113900e-01
580,1107,"212.87239894632694,-32.16850868024992",212.87240,-32.16851,0.00011773,1SWASP J141129.34-321006.6,212.872261,-32.168506,2453860.389931,2454612.507940,7.51439,11207,11207,7.476630e+00,1.503603e-01,2.229560e-01
581,1108,"213.3938729932195,-39.92883943749536",213.39387,-39.92884,0.00018902,1SWASP J141334.55-395543.2,213.393997,-39.928678,2453860.389676,2454688.226609,10.98288,10144,10144,1.099141e+01,7.587441e-02,9.458000e-02
582,1112,"208.45199349652893,-40.60080941677965",208.45199,-40.60081,0.00022100,1SWASP J135348.44-403603.6,208.451869,-40.601011,2453860.388403,2454688.226285,10.84586,14349,14349,1.085063e+01,4.068383e-02,3.550000e-02
583,1114,"219.73266378762185,-36.59166393266852",219.73266,-36.59166,0.00010212,1SWASP J143855.86-363530.0,219.732783,-36.591686,2453860.389850,2454688.222338,10.52729,11286,11286,1.052629e+01,3.095443e-01,1.280800e-01
584,1117,"235.95778505268757,-39.461470832906194",235.95779,-39.46147,0.00014052,1SWASP J154349.89-392740.8,235.957878,-39.461347,2453872.283102,2454266.351354,7.93827,162,162,7.867826e+00,2.108078e+00,1.314835e+00
585,1120,"213.3507316228116,-32.31419289541024",213.35073,-32.31419,0.00008556,1SWASP J141324.15-321851.2,213.350647,-32.314239,2453860.389931,2454688.226319,12.14647,11173,11171,1.210908e+01,1.322472e-01,2.519000e-01
586,1122,"209.5051236364361,-38.16882075458555",209.50512,-38.16882,0.00007470,1SWASP J135801.21-381007.5,209.505067,-38.168758,2453872.280984,2454601.496979,7.93080,146,146,7.855269e+00,2.368755e+00,2.970781e+00
587,1123,"231.8997846395268,-43.51401583990502",231.89978,-43.51402,0.00026082,1SWASP J152735.91-433049.6,231.899636,-43.513781,2454515.481539,2454615.274641,10.81884,1041,1041,1.081836e+01,4.364525e-02,9.133000e-02
588,1125,"224.29321096958097,-23.47519088997764",224.29321,-23.47519,0.00001827,1SWASP J145710.37-232830.6,224.293225,-23.475178,2453860.390162,2454615.471655,10.32397,9509,9509,1.032907e+01,3.743376e-02,4.676000e-02
589,1127,"218.34161342119793,-38.55749682987237",218.34161,-38.55750,0.00013480,1SWASP J143321.94-383326.9,218.341439,-38.557483,2453860.389769,2454688.226921,11.33444,11292,11292,1.132464e+01,3.107470e-01,1.588600e-01
590,1128,"230.36031354720174,-34.96249729826673",230.36031,-34.96250,0.00024377,1SWASP J152126.53-345744.4,230.360550,-34.962356,2453860.389850,2454615.532257,10.43863,14275,14275,1.051575e+01,7.262037e-02,6.420000e-02
591,1132,"227.4434478503927,-32.14963011789741",227.44345,-32.14963,0.00020425,1SWASP J150946.40-320858.0,227.443336,-32.149450,2453860.405127,2454615.532245,8.71233,17187,17187,8.667095e+00,1.298359e-01,3.808510e-01
592,1134,"212.34815977414144,-40.616401204993686",212.34816,-40.61640,0.00019310,1SWASP J140923.61-403658.8,212.348400,-40.616336,2453860.389630,2454688.226562,9.25142,16339,16329,9.259762e+00,8.639601e-02,6.327900e-02
593,1135,"228.0345733507364,-43.96089351863961",228.03457,-43.96089,0.00022981,1SWASP J151208.33-435738.4,228.034717,-43.960686,2453862.256840,2454615.531956,10.18110,8526,8526,1.018117e+01,5.244460e-02,5.019000e-02
594,1137,"225.73229810200587,-42.31036631530894",225.73230,-42.31037,0.00021816,1SWASP J150255.81-421837.0,225.732578,-42.310297,2453862.256921,2454615.531956,10.99879,8197,8197,1.099888e+01,6.832727e-02,3.845000e-02
595,1140,"219.77090880713874,-30.637369540517223",219.77091,-30.63737,0.00024901,1SWASP J143905.08-303814.3,219.771192,-30.637314,2453860.390023,2454615.532025,10.89341,13117,13117,1.091044e+01,1.452007e-01,1.282200e-01
596,1146,"224.1743004668964,-35.24018289937841",224.17430,-35.24018,0.00020061,1SWASP J145641.82-351423.9,224.174269,-35.239981,2453872.270324,2454601.570162,8.15335,250,250,8.113888e+00,1.814240e+00,7.403560e-01
597,1150,"226.01713459585073,-41.37647356720055",226.01713,-41.37647,0.00026796,1SWASP J150404.18-412234.7,226.017425,-41.376319,2453862.256956,2454615.279618,10.75265,7621,7621,1.075350e+01,4.809757e-02,3.828000e-02
598,1151,"209.65430032556463,-43.26302632735244",209.65430,-43.26303,0.00021385,1SWASP J135836.97-431546.4,209.654056,-43.262911,2453860.388299,2454688.226493,11.21930,14354,14354,1.122221e+01,4.588790e-02,3.264000e-02
599,1152,"222.10073062604403,-44.019040015881714",222.10073,-44.01904,0.00019150,1SWASP J144824.13-440108.0,222.100561,-44.018892,2453862.256840,2454615.531806,10.57577,8514,8514,1.057515e+01,5.896628e-02,8.335000e-02
600,1155,"217.57898969915072,-30.51155569909057",217.57899,-30.51156,0.00017225,1SWASP J143018.99-303041.2,217.579156,-30.511464,2453860.390023,2454688.226597,11.15949,13140,13140,1.117468e+01,1.460377e-01,8.793000e-02
601,1156,"231.58098254546627,-35.106629238758366",231.58098,-35.10663,0.00017776,1SWASP J152619.44-350623.2,231.581000,-35.106453,2453860.390949,2454687.229780,10.24377,10615,10615,1.024081e+01,3.096595e-01,1.838600e-01
602,1157,"225.13093767087108,-40.33203040335649",225.13094,-40.33203,0.00015239,1SWASP J150031.47-401955.2,225.131136,-40.332000,2453862.257002,2454615.532002,10.96869,8568,8568,1.096931e+01,5.647972e-02,4.497000e-02
603,1161,"217.73060911927686,-33.04458436242922",217.73061,-33.04458,0.00006427,1SWASP J143055.34-330240.7,217.730603,-33.044644,2453860.389954,2454688.226690,9.27522,11252,11252,9.272171e+00,3.256890e-01,1.300470e-01
604,1163,"228.47138766105684,-31.256427094014402",228.47139,-31.25643,0.00022488,1SWASP J151353.15-311522.3,228.471481,-31.256219,2454148.500046,2454615.532280,11.69616,9982,9982,1.158885e+01,1.834179e-01,3.220400e-01
605,1167,"218.9166572017045,-43.717305291752716",218.91666,-43.71731,0.00012806,1SWASP J143540.02-434302.7,218.916753,-43.717419,2453860.389549,2454688.227130,11.69642,10158,10158,1.171299e+01,4.466406e-02,8.245000e-02
606,1168,"231.31213880233184,-39.3351461872341",231.31214,-39.33515,0.00020250,1SWASP J152514.92-392005.8,231.312181,-39.334950,2453918.456609,2454615.279803,10.24634,6221,6221,1.024622e+01,3.809127e-01,5.022000e-02
607,1172,"219.03868400502284,-43.001143042143255",219.03868,-43.00114,0.00010595,1SWASP J143609.31-430004.1,219.038822,-43.001161,2453860.389583,2454688.227118,10.51673,10158,10158,1.052260e+01,3.956586e-02,3.599000e-02
608,1175,"211.1763691700483,-41.28634186110538",211.17637,-41.28634,0.00020760,1SWASP J140442.38-411710.4,211.176617,-41.286247,2453860.389595,2454662.260278,8.75302,13704,13704,8.762384e+00,7.921418e-02,5.499400e-02
609,1176,"208.38603875445867,-38.26613994432241",208.38604,-38.26614,0.00022080,1SWASP J135332.70-381557.7,208.386286,-38.266033,2453872.268681,2454601.496944,7.99224,170,170,7.901550e+00,2.068809e+00,2.806210e+00
610,1181,"223.47156548079764,-23.97419541233637",223.47157,-23.97420,0.00026644,1SWASP J145353.24-235827.1,223.471861,-23.974217,2453872.265081,2454614.428403,7.50284,657,657,7.639435e+00,1.852998e-01,5.391430e-01
611,1182,"213.41030146081414,-45.986315509509076",213.41030,-45.98632,0.00006368,1SWASP J141338.45-455910.8,213.410217,-45.986347,2453872.264340,2454574.634282,7.53191,279,279,7.494211e+00,2.392619e-01,7.446690e-01
612,1183,"212.55406170371822,-30.6210677211722",212.55406,-30.62107,0.00023722,1SWASP J141013.03-303715.4,212.554303,-30.620958,2453872.264745,2454601.497801,6.67644,193,193,6.688756e+00,1.306670e+00,1.208806e+00
613,1191,"216.93916722756222,-44.33037189604873",216.93917,-44.33037,0.00020847,1SWASP J142745.45-441948.9,216.939414,-44.330256,2453872.275972,2454574.669352,7.16282,115,115,7.171513e+00,2.340830e-01,7.841860e-01
614,1194,"217.35113162871886,-28.648478326987064",217.35113,-28.64848,0.00004503,1SWASP J142924.27-283854.6,217.351128,-28.648525,2453860.390058,2454688.226516,10.44338,13136,13136,1.043527e+01,1.419804e-01,7.311000e-02
615,1195,"223.12092795992695,-33.267443226640125",223.12093,-33.26744,0.00023517,1SWASP J145229.07-331602.2,223.121156,-33.267300,2453860.389954,2454615.532106,9.59504,11901,11901,9.597395e+00,2.746332e-01,4.301300e-02
616,1196,"210.07369649679188,-46.055078517000304",210.07370,-46.05508,0.00019776,1SWASP J140017.69-460317.5,210.073725,-46.054883,2453860.388183,2454688.226632,10.53595,18470,18470,1.053721e+01,5.715037e-02,5.805000e-02
617,1197,"217.42857014775743,-45.16804284465945",217.42857,-45.16804,0.00010892,1SWASP J142942.82-451004.8,217.428419,-45.168017,2453872.264884,2454574.669294,8.07326,311,311,8.044783e+00,2.101932e-01,5.638370e-01
618,1199,"218.4822282984653,-40.6296184698083",218.48223,-40.62962,0.00007552,1SWASP J143355.71-403746.7,218.482144,-40.629658,2453860.389687,2454688.227002,9.62691,9748,9748,9.628894e+00,4.476204e-02,3.623800e-02
619,1201,"224.73304137944154,-37.19899112457709",224.73304,-37.19899,0.00007902,1SWASP J145855.93-371156.1,224.733078,-37.198917,2453860.389815,2454615.532072,11.15330,13328,13328,1.115756e+01,2.834592e-01,4.343000e-02
620,1206,"210.2270835926553,-43.31647959756205",210.22708,-43.31648,0.00020157,1SWASP J140054.53-431858.7,210.227231,-43.316311,2453860.388310,2454688.226528,10.83771,14356,14356,1.084009e+01,6.137423e-02,4.117000e-02
621,1212,"221.9196520869716,-34.733636777247455",221.91965,-34.73364,0.00024654,1SWASP J144740.65-344400.7,221.919378,-34.733536,2453872.270313,2454601.570150,7.98806,213,213,7.924567e+00,2.104399e+00,1.242399e+00
622,1214,"231.03978172196915,-42.68822343618246",231.03978,-42.68822,0.00008191,1SWASP J152409.55-424117.3,231.039814,-42.688142,2453862.256875,2454615.532060,10.75549,7509,7505,1.075805e+01,9.834166e-02,6.691000e-02
